Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio,Sept_B1,0,0,0,0,0,0,0.01,0.01,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Sept_B1,0,0,0,0,0,0,0.02,0.01,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV114,Jan_B1,0.01,0.02,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.03
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.03
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.03
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.03
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Candidatus_Accumulibacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.03
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Genus of Sneathiellaceae,Jan_B2,0,0,0.01,0.02,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Berkiella,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,AB1,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,Jan_B2,0,0,0.03,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Genus of Devosiaceae,Jan_B2,0,0,0.03,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Genus of Ilumatobacteraceae,Jan_IB,0,0,0,0,0.01,0.02,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Plot4-2H12,Jan_IB,0,0,0,0,0.01,0.02,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Jan_IB,0,0,0,0,0.01,0.01,0,0,0,0,0
d__Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,Jan_IB,0,0,0,0,0.02,0.01,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb,Jan_B1,0.03,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,OLB14,OLB14,OLB14,OLB14,Jan_B1,0.02,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Jan_B1,0.02,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,Jan_B1,0.02,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Order of Parcubacteria,Family of Parcubacteria,Genus of Parcubacteria,Sept_B2,0,0,0,0,0,0,0,0,0,0.03,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,Sept_B2,0,0,0,0,0,0,0,0,0,0.03,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,Sept_B2,0,0,0,0,0,0,0,0,0,0.03,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Order of Acidimicrobiia,Family of Acidimicrobiia,Genus of Acidimicrobiia,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.02,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.02,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Sept_B2,0,0,0,0,0,0,0,0,0.02,0.01,0
d__Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Genus of Anaerolineaceae,Sept_B2,0,0,0,0,0,0,0,0,0.02,0.01,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Jan_B1,0.01,0.02,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,053A03-B-DI-P58,053A03-B-DI-P58,Sept_B1,0,0,0,0,0,0,0.02,0,0,0,0
d__Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.03
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Genus of Rickettsiaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.03
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,37-13,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Plot4-2H12,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Order of Planctomycetes,Family of Planctomycetes,Genus of Planctomycetes,Jan_IB,0,0,0,0,0.01,0.02,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Genus of Sphingobacteriaceae,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Acidobacteriota,Blastocatellia,Order of Blastocatellia,Family of Blastocatellia,Genus of Blastocatellia,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Dehalococcoidia,Order of Dehalococcoidia,Family of Dehalococcoidia,Genus of Dehalococcoidia,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Genus of Sneathiellaceae,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Jan_B2,0,0,0,0.02,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Genus of Intrasporangiaceae,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Genus of Caedibacteraceae,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,WD260,WD260,WD260,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Genus of Nitrosopumilaceae,Sept_B2,0,0,0,0,0,0,0,0,0.02,0.01,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Genus of Sphingobacteriaceae,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,Sept_B1,0,0,0,0,0,0,0.01,0.02,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,Sept_B1,0,0,0,0,0,0,0.01,0.01,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,DEV114,Sept_B1,0,0,0,0,0,0,0.02,0.01,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6,Sept_B1,0,0,0,0,0,0,0.02,0,0,0,0
d__Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Family of Armatimonadales,Genus of Armatimonadales,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,AB1,Jan_B1,0.01,0.02,0,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Genus of Anaerolineaceae,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,27F-1492R,27F-1492R,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Order of Acidobacteriae,Family of Acidobacteriae,Genus of Acidobacteriae,Jan_B1,0,0.02,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,Jan_B2,0,0,0.02,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Family of Verrucomicrobiales,Genus of Verrucomicrobiales,Jan_IB,0,0,0,0,0.01,0.02,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,Jan_IB,0,0,0,0,0.01,0.02,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Verruc-01,Jan_IB,0,0,0,0,0.01,0.02,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Genus of Sutterellaceae,Jan_IB,0,0,0,0,0.01,0.01,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,KD3-93,KD3-93,Jan_B1,0.02,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GOUTA6,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,Jan_B2,0,0,0,0.02,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Lacihabitans,Jan_B2,0,0,0,0.02,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Jan_B2,0,0,0,0.02,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Order of Acidimicrobiia,Family of Acidimicrobiia,Genus of Acidimicrobiia,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Genus of Pedosphaeraceae,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,eub62A3,eub62A3,eub62A3,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Acidobacteriota,Class of Acidobacteriota,Order of Acidobacteriota,Family of Acidobacteriota,Genus of Acidobacteriota,Jan_B2,0,0,0,0.02,0,0,0,0,0,0,0
d__Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Genus of Nitrosopumilaceae,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Plot4-2H12,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,Sept_B1,0,0,0,0,0,0,0.01,0.02,0,0,0
d__Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,Sept_B1,0,0,0,0,0,0,0.02,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Order of Polyangia,Family of Polyangia,Genus of Polyangia,Sept_B1,0,0,0,0,0,0,0.02,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,Caenarcaniphilales,Caenarcaniphilales,Jan_B1,0.01,0.02,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Genus of Sphingobacteriaceae,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Longivirga,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Lentimonas,Jan_B2,0,0,0.02,0.01,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,Genus of Gimesiaceae,Jan_B2,0,0,0.02,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Jan_IB,0,0,0,0,0,0.02,0,0,0,0,0
d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Jan_B1,0.02,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,Genus of Simkaniaceae,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Genus of Ferrovibrionales,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Fodinicurvataceae,Genus of Fodinicurvataceae,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,Genus of Simkaniaceae,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Taonella,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Family of Armatimonadales,Genus of Armatimonadales,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3,EC3,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Berkiella,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,Jan_B2,0,0,0,0.02,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Genus of Solirubrobacteraceae,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,JCM_18997,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Zavarzinella,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales,Babeliales,Sept_B1,0,0,0,0,0,0,0.01,0.01,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,Sept_B1,0,0,0,0,0,0,0.01,0.01,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Family of Omnitrophales,Genus of Omnitrophales,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Genus of Myxococcaceae,Jan_B1,0,0.02,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Family of Elsterales,Genus of Elsterales,Jan_B2,0,0,0.02,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,Jan_B2,0,0,0.02,0,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,OLB14,OLB14,OLB14,OLB14,Jan_IB,0,0,0,0,0.01,0.01,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillales_Incertae_Sedis,Stella,Jan_IB,0,0,0,0,0.01,0.01,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,Jan_IB,0,0,0,0,0.01,0.01,0,0,0,0,0
d__Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,Jan_IB,0,0,0,0,0.02,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Genus of Kineosporiaceae,Jan_B1,0.02,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Jan_B1,0.01,0.01,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,Jan_B2,0,0,0,0.02,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,CCM11a,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Genus of Hyphomonadaceae,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Candidatus_Bealeia,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,Sept_B2,0,0,0,0,0,0,0,0,0.01,0.01,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Fodinicurvataceae,Genus of Fodinicurvataceae,Sept_B1,0,0,0,0,0,0,0,0.02,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Sept_B2,0,0,0,0,0,0,0,0,0.02,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Genus of Solirubrobacteraceae,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Sept_B1,0,0,0,0,0,0,0.01,0.01,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,Sept_B1,0,0,0,0,0,0,0.02,0,0,0,0
d__Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhizaspididae,Rhogostoma,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.02
d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Genus of Legionellaceae,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade,Jan_B2,0,0,0.01,0.01,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Genus of Nocardioidaceae,Jan_IB,0,0,0,0,0,0.02,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Taonella,Jan_IB,0,0,0,0,0.01,0.01,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,AB1,Jan_IB,0,0,0,0,0.01,0.01,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Micropepsaceae,Jan_IB,0,0,0,0,0.02,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,Jan_B1,0.01,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Family of Micavibrionales,Genus of Micavibrionales,Sept_B2,0,0,0,0,0,0,0,0,0,0.02,0
